date,channel,campaign,ad_set,product_focus,spend,impressions,clicks,platform_reported_revenue,platform_reported_conversions
2026-08-27,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU007,13.6,1613,22,48.15,1
2026-08-28,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU001,39.41,4177,70,288.93,7
2026-08-29,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU009,45.93,4254,79,322.57,8
2026-08-30,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU001,47.06,5522,88,301.19,7
2026-08-31,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU002,26.15,2373,43,285.1,7
2026-09-01,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU005,19.1,1763,18,17.06,0
2026-09-02,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU003,16.42,1850,16,149.04,4
2026-09-03,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU009,67.02,5399,46,386.99,9
2026-09-04,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU012,51.32,4950,63,416.35,10
2026-09-05,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU005,14.14,1632,27,4.38,0
2026-09-06,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU005,16.89,1463,23,85.24,2
2026-09-07,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU003,40.72,3675,39,300.64,7
2026-09-08,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU008,23.22,2821,44,143.53,3
2026-09-09,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU003,16.33,1291,17,139.79,3
2026-09-10,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU003,90.63,8075,133,579.51,14
2026-09-11,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU011,17.83,1965,30,5.59,0
2026-09-12,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU008,93.42,7572,137,617.82,15
2026-09-13,Meta Ads,Retargeting - Cart Abandon,Retarget - Added to Cart 7d,SKU006,37.48,4097,76,269.0,6
2025-09-14,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,38.9,3019,53,154.39,4
2025-09-15,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU009,56.83,5258,98,221.72,5
2025-09-16,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU009,101.78,8535,92,300.79,7
2025-09-17,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU011,73.9,9565,182,316.55,8
2025-09-18,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,15.82,1592,23,80.92,2
2025-09-19,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU009,30.69,3066,46,148.12,4
2025-09-20,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU007,94.82,9553,92,441.77,11
2025-09-21,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,157.61,19941,291,578.77,14
2025-09-22,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,87.32,9458,101,400.15,10
2025-09-23,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU007,41.42,5104,73,144.45,3
2025-09-24,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,27.77,3797,69,84.2,2
2025-09-25,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU008,125.74,10048,90,419.16,10
2025-09-26,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU008,103.86,8014,80,435.75,10
2025-09-27,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,171.37,17640,326,616.0,15
2025-09-28,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,37.3,2896,45,209.08,5
2025-09-29,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU008,18.07,1605,21,12.31,0
2025-09-30,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,28.2,2782,37,115.94,3
2025-10-01,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,108.06,13660,251,499.77,12
2025-10-02,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU009,31.1,2450,42,183.89,4
2025-10-03,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,39.76,4175,68,166.62,4
2025-10-04,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU010,30.24,3079,43,110.23,3
2025-10-05,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,46.18,5035,73,162.15,4
2025-10-06,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,11.85,977,9,8.28,0
2025-10-07,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,48.89,5155,72,253.17,6
2025-10-08,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,38.82,5511,107,145.87,3
2025-10-09,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,93.14,7435,88,320.45,8
2025-10-10,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,54.06,7647,65,308.31,7
2025-10-11,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,62.28,5706,95,214.47,5
2025-10-12,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,19.2,1717,27,72.83,2
2025-10-13,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,78.2,10976,184,291.0,7
2025-10-14,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,57.61,6317,122,192.81,5
2025-10-15,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU009,13.83,1390,13,47.11,1
2025-10-16,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,75.69,7260,75,296.17,7
2025-10-17,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,88.31,8130,99,477.05,11
2025-10-18,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,64.75,5488,104,381.49,9
2025-10-19,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,31.89,2943,50,153.73,4
2025-10-20,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU004,157.53,20915,337,708.66,17
2025-10-21,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU009,43.23,4081,74,212.92,5
2025-10-22,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU010,14.67,1246,11,48.84,1
2025-10-23,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU007,67.85,5316,94,269.21,6
2025-10-24,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU008,22.79,1856,22,98.98,2
2025-10-25,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU007,73.62,8020,87,223.79,5
2025-10-26,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,42.19,4365,85,196.6,5
2025-10-27,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,36.58,3842,34,176.12,4
2025-10-28,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU008,175.03,19354,327,714.2,17
2025-10-29,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,15.68,1898,24,9.85,0
2025-10-30,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,44.54,4887,43,164.76,4
2025-10-31,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,42.75,4377,78,195.39,5
2025-11-01,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU012,18.75,2104,28,97.35,2
2025-11-02,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,137.57,18227,189,709.0,17
2025-11-03,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,27.55,3355,61,93.88,2
2025-11-04,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,31.06,3701,73,133.49,3
2025-11-05,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU012,26.16,2165,26,137.08,3
2025-11-06,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU010,11.64,1271,22,4.23,0
2025-11-07,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,64.12,9095,134,257.05,6
2025-11-08,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,51.68,6294,121,253.04,6
2025-11-09,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,30.81,2688,43,140.91,3
2025-11-10,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,112.94,10507,143,476.68,11
2025-11-11,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU007,13.86,1417,14,42.66,1
2025-11-12,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,239.46,22730,412,847.03,20
2025-11-13,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU008,115.43,11749,225,505.13,12
2025-11-14,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,14.51,1542,15,61.74,1
2025-11-15,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU008,50.68,5163,81,183.65,4
2025-11-16,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,129.2,17022,279,470.64,11
2025-11-17,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU004,100.9,9313,122,415.88,10
2025-11-18,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,12.42,1079,18,63.41,2
2025-11-19,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,35.65,4218,52,209.53,5
2025-11-20,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,19.24,2055,29,15.39,0
2025-11-21,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,40.64,5026,53,212.9,5
2025-11-22,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,168.54,13079,167,518.12,12
2025-11-23,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU010,34.28,3770,44,189.72,5
2025-11-24,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,108.35,10765,116,467.66,11
2025-11-25,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,201.62,22927,448,911.98,22
2025-11-26,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,163.47,16787,137,814.99,19
2025-11-27,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,320.89,36049,651,1126.32,27
2025-11-28,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU009,132.13,11753,162,535.05,13
2025-11-29,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,228.67,25663,464,769.74,18
2025-11-30,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,116.43,11135,105,474.49,11
2025-12-01,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,79.83,9313,170,400.26,10
2025-12-02,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU004,202.04,27478,529,826.59,20
2025-12-03,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,33.05,3679,58,147.15,4
2025-12-04,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU009,77.88,7998,87,264.58,6
2025-12-05,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU009,123.45,12346,137,618.87,15
2025-12-06,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,61.41,5692,89,358.44,9
2025-12-07,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,28.02,2626,24,117.69,3
2025-12-08,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU007,211.07,28854,258,831.4,20
2025-12-09,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU004,165.25,23126,259,469.02,11
2025-12-10,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,75.44,8766,100,260.67,6
2025-12-11,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,13.09,1470,26,61.34,1
2025-12-12,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,154.36,12275,193,648.93,15
2025-12-13,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU007,37.39,4112,73,150.94,4
2025-12-14,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,58.45,4744,85,200.26,5
2025-12-15,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU010,61.2,5345,56,237.55,6
2025-12-16,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU011,73.47,6359,70,244.81,6
2025-12-17,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU004,35.84,4033,48,134.22,3
2025-12-18,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU010,34.35,3877,62,128.25,3
2025-12-19,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,83.62,8319,73,434.41,10
2025-12-20,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,12.68,1248,15,40.08,1
2025-12-21,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU010,101.75,8774,118,428.05,10
2025-12-22,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU009,72.46,6200,114,257.31,6
2025-12-23,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,14.21,1589,31,9.96,0
2025-12-24,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU008,16.09,1635,23,5.72,0
2025-12-25,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,18.0,2240,27,70.36,2
2025-12-26,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU012,42.03,4279,39,135.62,3
2025-12-27,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,16.98,1491,25,9.36,0
2025-12-28,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU009,26.43,2034,31,115.22,3
2025-12-29,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,14.41,2011,26,52.67,1
2025-12-30,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,33.31,3819,51,163.47,4
2025-12-31,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU011,194.14,25202,285,679.17,16
2026-01-01,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,50.69,4821,69,255.47,6
2026-01-02,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,53.33,5510,104,171.24,4
2026-01-03,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,202.39,19260,352,608.81,14
2026-01-04,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU004,31.34,2990,48,134.91,3
2026-01-05,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,18.84,1505,18,12.43,0
2026-01-06,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,40.06,3648,47,144.9,3
2026-01-07,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU004,53.29,6125,68,211.49,5
2026-01-08,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,191.46,27292,347,809.05,19
2026-01-09,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,38.78,3769,57,131.65,3
2026-01-10,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU008,34.1,2652,31,148.4,4
2026-01-11,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU010,60.88,5408,45,346.83,8
2026-01-12,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,35.79,3189,34,158.12,4
2026-01-13,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU011,18.6,1659,26,53.07,1
2026-01-14,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,31.52,2975,44,138.67,3
2026-01-15,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,44.65,5186,62,220.61,5
2026-01-16,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU004,42.88,4905,86,238.31,6
2026-01-17,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,34.18,2656,43,174.77,4
2026-01-18,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,18.36,2085,39,49.61,1
2026-01-19,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,106.9,14370,249,397.52,9
2026-01-20,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,28.71,3947,52,154.09,4
2026-01-21,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU011,16.58,2306,33,42.71,1
2026-01-22,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,96.79,12092,205,418.24,10
2026-01-23,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU011,17.89,1912,16,59.51,1
2026-01-24,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,135.81,13617,183,510.66,12
2026-01-25,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU008,54.33,5240,98,280.36,7
2026-01-26,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU011,19.01,1716,21,44.09,1
2026-01-27,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU010,15.09,1290,20,7.97,0
2026-01-28,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU004,58.05,4535,53,262.79,6
2026-01-29,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU011,16.3,2152,27,37.76,1
2026-01-30,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,15.01,1246,17,49.04,1
2026-01-31,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,29.93,2545,28,123.65,3
2026-02-01,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU008,40.43,3158,60,222.2,5
2026-02-02,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,16.81,1684,19,17.69,0
2026-02-03,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,14.91,1400,25,42.91,1
2026-02-04,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,143.85,17986,201,600.4,14
2026-02-05,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,113.39,10275,124,338.55,8
2026-02-06,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU010,33.87,3231,54,121.76,3
2026-02-07,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU011,17.58,1541,20,72.26,2
2026-02-08,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,204.86,18942,361,576.92,14
2026-02-09,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU004,29.96,2915,52,84.72,2
2026-02-10,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,14.95,1530,18,8.78,0
2026-02-11,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,38.26,5464,57,159.01,4
2026-02-12,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,11.35,1000,17,63.68,2
2026-02-13,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,36.55,2898,44,177.36,4
2026-02-14,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,16.15,1537,14,10.84,0
2026-02-15,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU011,39.01,4221,80,191.61,5
2026-02-16,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,95.11,10069,123,496.06,12
2026-02-17,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,75.9,6720,106,356.74,8
2026-02-18,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,127.98,12975,132,409.87,10
2026-02-19,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,85.78,6691,90,323.72,8
2026-02-20,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,17.56,1556,25,84.35,2
2026-02-21,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,12.24,1309,11,64.82,2
2026-02-22,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU007,73.01,8539,170,247.62,6
2026-02-23,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU012,33.31,3557,48,153.53,4
2026-02-24,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,15.43,1380,18,77.22,2
2026-02-25,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU012,123.44,13378,257,392.46,9
2026-02-26,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,80.12,6780,67,240.04,6
2026-02-27,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU007,53.32,4559,90,169.4,4
2026-02-28,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,21.51,2387,32,93.2,2
2026-03-01,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,41.83,3637,35,172.89,4
2026-03-02,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,47.49,4757,87,149.32,4
2026-03-03,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU011,35.57,3400,44,176.36,4
2026-03-04,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU004,12.19,1370,26,52.53,1
2026-03-05,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,13.13,1720,22,60.35,1
2026-03-06,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,118.61,14798,269,556.48,13
2026-03-07,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,19.75,2133,22,71.68,2
2026-03-08,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,11.75,1485,26,51.59,1
2026-03-09,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU007,68.96,6593,68,254.51,6
2026-03-10,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU011,27.54,2712,52,135.43,3
2026-03-11,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,137.09,13444,107,577.83,14
2026-03-12,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU007,61.71,4781,82,198.72,5
2026-03-13,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU009,21.23,2455,35,72.75,2
2026-03-14,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,60.06,7128,126,187.05,4
2026-03-15,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU001,96.95,9550,98,396.74,9
2026-03-16,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU008,15.76,1781,34,12.44,0
2026-03-17,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,204.45,19527,306,850.83,20
2026-03-18,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU011,56.98,6661,66,327.77,8
2026-03-19,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,85.94,11414,218,306.77,7
2026-03-20,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU007,66.2,8981,154,260.28,6
2026-03-21,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU005,19.21,2351,29,96.5,2
2026-03-22,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,57.11,5184,44,292.46,7
2026-03-23,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,46.05,5309,85,157.72,4
2026-03-24,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU004,74.69,6338,63,281.45,7
2026-03-25,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU010,202.22,25072,392,858.91,20
2026-03-26,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,41.04,3947,38,207.23,5
2026-03-27,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU012,25.31,1989,29,144.43,3
2026-03-28,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,111.58,12109,109,428.71,10
2026-03-29,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU003,91.33,12435,196,321.16,8
2026-03-30,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU002,105.22,13359,244,380.44,9
2026-03-31,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU010,38.49,3513,66,178.77,4
2026-04-01,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU008,31.24,3473,61,152.38,4
2026-04-02,Meta Ads,Retargeting - Engaged 30d,Retarget - Engaged 30d,SKU006,21.18,2354,35,83.25,2
