customer_id,first_order_date,acquisition_channel,acquisition_campaign,region,device
CUST007752,2026-07-15,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST007753,2026-07-15,Google Ads,Search - Brand,Northeast,Mobile
CUST007754,2026-07-15,Meta Ads,Retargeting - Engaged 30d,Midwest,Desktop
CUST007755,2026-07-15,Google Ads,Search - Brand,Midwest,Desktop
CUST007756,2026-07-15,Organic Search,(organic),Northeast,Mobile
CUST007757,2026-07-15,Email/SMS,Flow - Abandoned Cart,South,Mobile
CUST007758,2026-07-15,Direct,(direct),West,Desktop
CUST007759,2026-07-15,Direct,(direct),Northeast,Mobile
CUST007760,2026-07-15,Email/SMS,Flow - Abandoned Cart,South,Mobile
CUST007761,2026-07-16,Direct,(direct),South,Desktop
CUST007762,2026-07-16,Meta Ads,Retargeting - Engaged 30d,West,Mobile
CUST007763,2026-07-16,Direct,(direct),Midwest,Mobile
CUST007764,2026-07-16,Meta Ads,Retargeting - Cart Abandon,West,Desktop
CUST007765,2026-07-16,Google Ads,PMax - Skincare Prospecting,West,Desktop
CUST007766,2026-07-16,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST007767,2026-07-16,Direct,(direct),South,Mobile
CUST007768,2026-07-16,Organic Search,(organic),Northeast,Mobile
CUST007769,2026-07-16,Organic Search,(organic),Midwest,Mobile
CUST007770,2026-07-16,Organic Social,(organic social),Northeast,Mobile
CUST007771,2026-07-16,Organic Search,(organic),West,Mobile
CUST007772,2026-07-16,Google Ads,Search - Brand,South,Desktop
CUST007773,2026-07-16,Google Ads,Search - Brand,West,Desktop
CUST007774,2026-07-16,Meta Ads,Prospecting - Lookalike 1%,West,Desktop
CUST007775,2026-07-16,Meta Ads,Prospecting - Broad,West,Mobile
CUST007776,2026-07-17,Meta Ads,Retargeting - Engaged 30d,South,Desktop
CUST007777,2026-07-17,Google Ads,PMax - Skincare Prospecting,West,Desktop
CUST007778,2026-07-17,Google Ads,Search - Nonbrand Skincare,Northeast,Mobile
CUST007779,2026-07-17,Google Ads,Search - Nonbrand Skincare,Northeast,Mobile
CUST007780,2026-07-17,Organic Social,(organic social),Midwest,Tablet
CUST007781,2026-07-17,Meta Ads,Retargeting - Engaged 30d,West,Mobile
CUST007782,2026-07-17,Organic Search,(organic),Midwest,Mobile
CUST007783,2026-07-17,Organic Search,(organic),Northeast,Mobile
CUST007784,2026-07-17,Organic Search,(organic),West,Mobile
CUST007785,2026-07-17,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST007786,2026-07-17,Direct,(direct),South,Mobile
CUST007787,2026-07-17,Google Ads,Search - Nonbrand Skincare,Northeast,Mobile
CUST007788,2026-07-17,Meta Ads,Retargeting - Engaged 30d,West,Mobile
CUST007789,2026-07-17,Meta Ads,Retargeting - Cart Abandon,South,Desktop
CUST007790,2026-07-17,Organic Social,(organic social),Midwest,Tablet
CUST007791,2026-07-17,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST007792,2026-07-17,Meta Ads,Retargeting - Engaged 30d,Northeast,Desktop
CUST007793,2026-07-17,Google Ads,Search - Nonbrand Skincare,Northeast,Desktop
CUST007794,2026-07-17,Meta Ads,Retargeting - Engaged 30d,West,Desktop
CUST007795,2026-07-17,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST007796,2026-07-17,Google Ads,Search - Brand,South,Tablet
CUST007797,2026-07-17,Organic Social,(organic social),Midwest,Mobile
CUST007798,2026-07-17,Google Ads,PMax - Skincare Prospecting,West,Desktop
CUST007799,2026-07-17,Organic Search,(organic),South,Mobile
CUST007800,2026-07-18,Google Ads,Search - Brand,Northeast,Desktop
CUST007801,2026-07-18,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST007802,2026-07-18,Direct,(direct),South,Desktop
CUST007803,2026-07-18,Organic Search,(organic),West,Desktop
CUST007804,2026-07-18,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST007805,2026-07-18,Google Ads,Shopping - Bestsellers,West,Desktop
CUST007806,2026-07-18,Google Ads,Shopping - Bestsellers,Midwest,Desktop
CUST007807,2026-07-18,Email/SMS,Flow - Abandoned Cart,Northeast,Desktop
CUST007808,2026-07-18,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST007809,2026-07-18,Meta Ads,Retargeting - Cart Abandon,West,Desktop
CUST007810,2026-07-18,Google Ads,Search - Brand,Northeast,Desktop
CUST007811,2026-07-18,Google Ads,Search - Brand,Northeast,Desktop
CUST007812,2026-07-18,Organic Social,(organic social),West,Desktop
CUST007813,2026-07-18,Organic Search,(organic),Northeast,Desktop
CUST007814,2026-07-18,Meta Ads,Prospecting - Broad,Midwest,Mobile
CUST007815,2026-07-18,Direct,(direct),West,Desktop
CUST007816,2026-07-18,Meta Ads,Prospecting - Broad,Midwest,Mobile
CUST007817,2026-07-18,Organic Search,(organic),West,Tablet
CUST007818,2026-07-18,Organic Search,(organic),South,Mobile
CUST007819,2026-07-18,Google Ads,Shopping - Bestsellers,West,Mobile
CUST007820,2026-07-18,Google Ads,PMax - Skincare Prospecting,South,Desktop
CUST007821,2026-07-18,Meta Ads,Prospecting - Lookalike 1%,Northeast,Desktop
CUST007822,2026-07-18,Meta Ads,Retargeting - Engaged 30d,West,Desktop
CUST007823,2026-07-18,Organic Social,(organic social),South,Desktop
CUST007824,2026-07-18,Direct,(direct),West,Mobile
CUST007825,2026-07-18,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST007826,2026-07-19,Email/SMS,Flow - Abandoned Cart,West,Desktop
CUST007827,2026-07-19,Meta Ads,Retargeting - Engaged 30d,West,Mobile
CUST007828,2026-07-19,Organic Search,(organic),South,Tablet
CUST007829,2026-07-19,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST007830,2026-07-19,Google Ads,Search - Brand,West,Mobile
CUST007831,2026-07-19,Organic Search,(organic),West,Mobile
CUST007832,2026-07-19,Google Ads,Search - Brand,Midwest,Mobile
CUST007833,2026-07-19,Organic Search,(organic),Northeast,Mobile
CUST007834,2026-07-19,Meta Ads,Retargeting - Cart Abandon,Midwest,Desktop
CUST007835,2026-07-19,Organic Search,(organic),West,Mobile
CUST007836,2026-07-19,Google Ads,Shopping - Bestsellers,South,Mobile
CUST007837,2026-07-19,Organic Social,(organic social),Northeast,Desktop
CUST007838,2026-07-19,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST007839,2026-07-19,Direct,(direct),Midwest,Desktop
CUST007840,2026-07-19,Google Ads,Shopping - Bestsellers,West,Mobile
CUST007841,2026-07-19,Organic Search,(organic),West,Mobile
CUST007842,2026-07-19,Organic Search,(organic),South,Mobile
CUST007843,2026-07-19,Direct,(direct),Midwest,Desktop
CUST007844,2026-07-19,Meta Ads,Retargeting - Cart Abandon,South,Desktop
CUST007845,2026-07-19,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST007846,2026-07-20,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST007847,2026-07-20,Organic Search,(organic),Northeast,Desktop
CUST007848,2026-07-20,Google Ads,Search - Brand,South,Tablet
CUST007849,2026-07-20,Organic Search,(organic),South,Desktop
CUST007850,2026-07-20,Organic Search,(organic),Northeast,Desktop
CUST007851,2026-07-20,Organic Search,(organic),South,Mobile
CUST007852,2026-07-20,Organic Search,(organic),South,Desktop
CUST007853,2026-07-20,Google Ads,Search - Brand,Midwest,Mobile
CUST007854,2026-07-20,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST007855,2026-07-20,Google Ads,Shopping - Bestsellers,South,Desktop
CUST007856,2026-07-20,Meta Ads,Retargeting - Engaged 30d,South,Desktop
CUST007857,2026-07-20,Meta Ads,Prospecting - Broad,Midwest,Desktop
CUST007858,2026-07-20,Direct,(direct),West,Mobile
CUST007859,2026-07-20,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST007860,2026-07-20,Google Ads,PMax - Skincare Prospecting,Northeast,Mobile
CUST007861,2026-07-21,Organic Social,(organic social),South,Desktop
CUST007862,2026-07-21,Meta Ads,Retargeting - Engaged 30d,West,Desktop
CUST007863,2026-07-21,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST007864,2026-07-21,Direct,(direct),Northeast,Desktop
CUST007865,2026-07-21,Google Ads,Search - Nonbrand Skincare,Northeast,Tablet
CUST007866,2026-07-21,Meta Ads,Retargeting - Cart Abandon,Midwest,Desktop
CUST007867,2026-07-21,Organic Search,(organic),South,Mobile
CUST007868,2026-07-21,Google Ads,Shopping - Bestsellers,West,Mobile
CUST007869,2026-07-21,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST007870,2026-07-21,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST007871,2026-07-21,Meta Ads,Prospecting - Broad,West,Mobile
CUST007872,2026-07-21,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST007873,2026-07-21,Organic Search,(organic),Northeast,Mobile
CUST007874,2026-07-21,Organic Social,(organic social),West,Tablet
CUST007875,2026-07-21,Organic Search,(organic),Northeast,Desktop
CUST007876,2026-07-21,Unattributed,(not set),South,Desktop
CUST007877,2026-07-21,Email/SMS,Flow - Post Purchase Winback,Northeast,Mobile
CUST007878,2026-07-21,Organic Search,(organic),South,Desktop
CUST007879,2026-07-21,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST007880,2026-07-22,Google Ads,Search - Brand,South,Mobile
CUST007881,2026-07-22,Meta Ads,Prospecting - Broad,West,Mobile
CUST007882,2026-07-22,Direct,(direct),West,Mobile
CUST007883,2026-07-22,Meta Ads,Retargeting - Engaged 30d,Midwest,Tablet
CUST007884,2026-07-22,Direct,(direct),South,Desktop
CUST007885,2026-07-22,Organic Search,(organic),South,Desktop
CUST007886,2026-07-22,Google Ads,Shopping - Bestsellers,Midwest,Desktop
CUST007887,2026-07-22,Organic Search,(organic),South,Mobile
CUST007888,2026-07-22,Organic Search,(organic),Northeast,Mobile
CUST007889,2026-07-22,Unattributed,(not set),South,Desktop
CUST007890,2026-07-22,Organic Social,(organic social),West,Mobile
CUST007891,2026-07-22,Direct,(direct),South,Mobile
CUST007892,2026-07-22,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST007893,2026-07-22,Meta Ads,Prospecting - Lookalike 1%,Northeast,Desktop
CUST007894,2026-07-22,Google Ads,Search - Brand,Midwest,Mobile
CUST007895,2026-07-22,Organic Search,(organic),West,Mobile
CUST007896,2026-07-22,Unattributed,(not set),Northeast,Mobile
CUST007897,2026-07-22,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST007898,2026-07-22,Organic Social,(organic social),West,Desktop
CUST007899,2026-07-22,Unattributed,(not set),South,Desktop
CUST007900,2026-07-23,Google Ads,Search - Brand,Northeast,Mobile
CUST007901,2026-07-23,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST007902,2026-07-23,Google Ads,Shopping - Bestsellers,South,Mobile
CUST007903,2026-07-23,Organic Search,(organic),South,Tablet
CUST007904,2026-07-23,Organic Search,(organic),West,Tablet
CUST007905,2026-07-23,Meta Ads,Retargeting - Cart Abandon,West,Desktop
CUST007906,2026-07-23,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST007907,2026-07-23,Organic Search,(organic),Midwest,Tablet
CUST007908,2026-07-23,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST007909,2026-07-23,Google Ads,PMax - Skincare Prospecting,Northeast,Mobile
CUST007910,2026-07-23,Organic Search,(organic),West,Desktop
CUST007911,2026-07-23,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST007912,2026-07-23,Meta Ads,Prospecting - Lookalike 1%,West,Desktop
CUST007913,2026-07-23,Direct,(direct),Midwest,Mobile
CUST007914,2026-07-23,Organic Search,(organic),Midwest,Mobile
CUST007915,2026-07-23,Organic Search,(organic),Midwest,Mobile
CUST007916,2026-07-23,Google Ads,Shopping - Bestsellers,West,Mobile
CUST007917,2026-07-23,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST007918,2026-07-23,Meta Ads,Prospecting - Broad,Northeast,Tablet
CUST007919,2026-07-23,Meta Ads,Prospecting - Broad,South,Mobile
CUST007920,2026-07-24,Google Ads,Search - Brand,Midwest,Mobile
CUST007921,2026-07-24,Direct,(direct),Midwest,Mobile
CUST007922,2026-07-24,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST007923,2026-07-24,Organic Search,(organic),Midwest,Desktop
CUST007924,2026-07-24,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST007925,2026-07-24,Meta Ads,Prospecting - Broad,Northeast,Mobile
CUST007926,2026-07-24,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST007927,2026-07-24,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST007928,2026-07-24,Organic Social,(organic social),South,Desktop
CUST007929,2026-07-24,Email/SMS,Flow - Abandoned Cart,West,Desktop
CUST007930,2026-07-24,Organic Search,(organic),South,Mobile
CUST007931,2026-07-24,Meta Ads,Retargeting - Engaged 30d,Northeast,Tablet
CUST007932,2026-07-24,Meta Ads,Retargeting - Cart Abandon,South,Desktop
CUST007933,2026-07-24,Organic Search,(organic),Northeast,Desktop
CUST007934,2026-07-24,Google Ads,PMax - Skincare Prospecting,Northeast,Mobile
CUST007935,2026-07-24,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST007936,2026-07-24,Google Ads,Shopping - Bestsellers,South,Mobile
CUST007937,2026-07-24,Organic Social,(organic social),Northeast,Desktop
CUST007938,2026-07-24,Meta Ads,Prospecting - Broad,West,Desktop
CUST007939,2026-07-24,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST007940,2026-07-24,Google Ads,PMax - Skincare Prospecting,Northeast,Mobile
CUST007941,2026-07-24,Organic Search,(organic),West,Desktop
CUST007942,2026-07-24,Organic Search,(organic),Northeast,Desktop
CUST007943,2026-07-25,Organic Search,(organic),South,Mobile
CUST007944,2026-07-25,Google Ads,Search - Brand,West,Mobile
CUST007945,2026-07-25,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST007946,2026-07-25,Google Ads,Search - Brand,West,Mobile
CUST007947,2026-07-25,Meta Ads,Retargeting - Cart Abandon,Midwest,Desktop
CUST007948,2026-07-25,Organic Search,(organic),South,Mobile
CUST007949,2026-07-25,Google Ads,Search - Brand,West,Mobile
CUST007950,2026-07-25,Email/SMS,Flow - Abandoned Cart,South,Mobile
CUST007951,2026-07-25,Unattributed,(not set),West,Desktop
CUST007952,2026-07-25,Organic Search,(organic),Midwest,Mobile
CUST007953,2026-07-25,Organic Search,(organic),South,Mobile
CUST007954,2026-07-25,Direct,(direct),Midwest,Mobile
CUST007955,2026-07-25,Google Ads,Search - Brand,South,Mobile
CUST007956,2026-07-25,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST007957,2026-07-25,Unattributed,(not set),Northeast,Desktop
CUST007958,2026-07-25,Meta Ads,Prospecting - Broad,South,Desktop
CUST007959,2026-07-25,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST007960,2026-07-25,Organic Search,(organic),South,Mobile
CUST007961,2026-07-25,Email/SMS,Flow - Post Purchase Winback,Midwest,Mobile
CUST007962,2026-07-25,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST007963,2026-07-25,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST007964,2026-07-25,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST007965,2026-07-25,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST007966,2026-07-25,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST007967,2026-07-25,Meta Ads,Retargeting - Cart Abandon,Northeast,Mobile
CUST007968,2026-07-25,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST007969,2026-07-25,Direct,(direct),Midwest,Desktop
CUST007970,2026-07-26,Meta Ads,Prospecting - Broad,West,Mobile
CUST007971,2026-07-26,Unattributed,(not set),South,Desktop
CUST007972,2026-07-26,Direct,(direct),South,Desktop
CUST007973,2026-07-26,Meta Ads,Retargeting - Cart Abandon,South,Desktop
CUST007974,2026-07-26,Email/SMS,Flow - Abandoned Cart,Northeast,Mobile
CUST007975,2026-07-26,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST007976,2026-07-26,Meta Ads,Retargeting - Engaged 30d,Northeast,Tablet
CUST007977,2026-07-26,Unattributed,(not set),Northeast,Desktop
CUST007978,2026-07-26,Google Ads,Shopping - Bestsellers,Northeast,Tablet
CUST007979,2026-07-26,Direct,(direct),South,Mobile
CUST007980,2026-07-26,Direct,(direct),West,Mobile
CUST007981,2026-07-26,Google Ads,PMax - Skincare Prospecting,South,Desktop
CUST007982,2026-07-26,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST007983,2026-07-26,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST007984,2026-07-26,Meta Ads,Prospecting - Broad,Midwest,Mobile
CUST007985,2026-07-26,Meta Ads,Prospecting - Lookalike 1%,Northeast,Desktop
CUST007986,2026-07-26,Google Ads,Shopping - Bestsellers,West,Mobile
CUST007987,2026-07-27,Organic Social,(organic social),South,Mobile
CUST007988,2026-07-27,Google Ads,Search - Brand,Northeast,Mobile
CUST007989,2026-07-27,Organic Search,(organic),Northeast,Mobile
CUST007990,2026-07-27,Google Ads,Shopping - Bestsellers,South,Mobile
CUST007991,2026-07-27,Meta Ads,Retargeting - Cart Abandon,West,Tablet
CUST007992,2026-07-27,Google Ads,Shopping - Bestsellers,West,Desktop
CUST007993,2026-07-27,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST007994,2026-07-27,Organic Search,(organic),West,Mobile
CUST007995,2026-07-27,Meta Ads,Retargeting - Cart Abandon,Northeast,Mobile
CUST007996,2026-07-27,Direct,(direct),Midwest,Mobile
CUST007997,2026-07-27,Meta Ads,Prospecting - Broad,South,Desktop
CUST007998,2026-07-27,Organic Search,(organic),West,Desktop
CUST007999,2026-07-27,Organic Social,(organic social),West,Mobile
CUST008000,2026-07-27,Meta Ads,Prospecting - Lookalike 1%,West,Desktop
CUST008001,2026-07-27,Direct,(direct),West,Mobile
CUST008002,2026-07-27,Google Ads,Search - Brand,Midwest,Mobile
CUST008003,2026-07-27,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST008004,2026-07-27,Unattributed,(not set),West,Desktop
CUST008005,2026-07-28,Meta Ads,Prospecting - Broad,Midwest,Mobile
CUST008006,2026-07-28,Google Ads,PMax - Skincare Prospecting,Midwest,Desktop
CUST008007,2026-07-28,Organic Search,(organic),West,Desktop
CUST008008,2026-07-28,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST008009,2026-07-28,Meta Ads,Prospecting - Broad,West,Mobile
CUST008010,2026-07-28,Meta Ads,Prospecting - Broad,South,Mobile
CUST008011,2026-07-28,Direct,(direct),Midwest,Mobile
CUST008012,2026-07-28,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST008013,2026-07-28,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST008014,2026-07-28,Organic Search,(organic),West,Mobile
CUST008015,2026-07-28,Google Ads,Shopping - Bestsellers,South,Desktop
CUST008016,2026-07-28,Organic Social,(organic social),Midwest,Desktop
CUST008017,2026-07-28,Organic Social,(organic social),Northeast,Mobile
CUST008018,2026-07-28,Meta Ads,Retargeting - Cart Abandon,Northeast,Mobile
CUST008019,2026-07-28,Organic Search,(organic),Northeast,Mobile
CUST008020,2026-07-28,Google Ads,Search - Nonbrand Skincare,Midwest,Mobile
CUST008021,2026-07-28,Google Ads,Shopping - Bestsellers,South,Tablet
CUST008022,2026-07-28,Email/SMS,Flow - Welcome Series,South,Tablet
CUST008023,2026-07-28,Direct,(direct),South,Mobile
CUST008024,2026-07-28,Direct,(direct),South,Mobile
CUST008025,2026-07-28,Direct,(direct),South,Mobile
CUST008026,2026-07-28,Google Ads,Search - Nonbrand Skincare,West,Mobile
CUST008027,2026-07-28,Meta Ads,Retargeting - Engaged 30d,Northeast,Desktop
CUST008028,2026-07-28,Meta Ads,Retargeting - Engaged 30d,West,Desktop
CUST008029,2026-07-28,Meta Ads,Prospecting - Broad,South,Mobile
CUST008030,2026-07-28,Meta Ads,Retargeting - Cart Abandon,Northeast,Mobile
CUST008031,2026-07-28,Unattributed,(not set),South,Mobile
CUST008032,2026-07-29,Google Ads,Shopping - Bestsellers,West,Desktop
CUST008033,2026-07-29,Meta Ads,Retargeting - Engaged 30d,South,Desktop
CUST008034,2026-07-29,Google Ads,Shopping - Bestsellers,South,Mobile
CUST008035,2026-07-29,Organic Search,(organic),South,Mobile
CUST008036,2026-07-29,Meta Ads,Prospecting - Broad,Midwest,Mobile
CUST008037,2026-07-29,Organic Search,(organic),South,Mobile
CUST008038,2026-07-29,Meta Ads,Prospecting - Lookalike 1%,South,Tablet
CUST008039,2026-07-29,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST008040,2026-07-29,Google Ads,Search - Brand,South,Desktop
CUST008041,2026-07-29,Google Ads,Shopping - Bestsellers,Midwest,Desktop
CUST008042,2026-07-29,Organic Social,(organic social),Midwest,Mobile
CUST008043,2026-07-29,Unattributed,(not set),Northeast,Mobile
CUST008044,2026-07-29,Google Ads,Search - Brand,South,Mobile
CUST008045,2026-07-29,Meta Ads,Retargeting - Cart Abandon,West,Desktop
CUST008046,2026-07-29,Direct,(direct),Midwest,Mobile
CUST008047,2026-07-29,Organic Search,(organic),South,Mobile
CUST008048,2026-07-29,Organic Social,(organic social),Northeast,Mobile
CUST008049,2026-07-29,Organic Social,(organic social),Northeast,Mobile
CUST008050,2026-07-29,Email/SMS,Flow - Post Purchase Winback,South,Mobile
