session_id,session_date,journey_id,customer_id,source,medium,campaign,utm_source,utm_medium,utm_campaign,device,landing_page,touch_position,touch_count,viewed_product,added_to_cart,began_checkout,is_purchase,transaction_id,revenue_ga4
SESS0082561,2026-09-07,,,Organic Search,organic,(organic),,organic,,Desktop,/collections/bestsellers,1,1,True,False,False,False,,
SESS0082562,2025-10-22,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,True,True,False,,
SESS0082563,2026-07-04,,,Direct,(none),(direct),,(none),,Mobile,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0082564,2026-06-02,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,,Desktop,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0082565,2025-11-14,,,Organic Search,organic,(organic),,organic,,Desktop,/products/retinol-renewal-serum,1,1,True,True,False,False,,
SESS0082566,2026-06-01,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/all,1,1,True,False,False,False,,
SESS0082567,2026-09-10,,,Organic Search,organic,(organic),,organic,,Desktop,/,1,1,True,True,True,False,,
SESS0082568,2026-02-18,,,Organic Search,organic,(organic),,organic,,Mobile,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0082569,2026-03-14,,,Direct,(none),(direct),,(none),,Mobile,/collections/skincare-sets,1,1,True,False,False,False,,
SESS0082570,2026-01-17,,,Organic Search,organic,(organic),,organic,,Mobile,/,1,1,True,True,False,False,,
SESS0082571,2025-12-02,,,Direct,(none),(direct),,(none),,Mobile,/collections/bestsellers,1,1,True,True,True,False,,
SESS0082572,2025-11-27,,,Organic Search,organic,(organic),,organic,,Tablet,/collections/skincare-sets,1,1,False,False,False,False,,
SESS0082573,2026-09-13,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0082574,2025-10-06,,,Direct,(none),(direct),,(none),,Mobile,/,1,1,True,True,False,False,,
SESS0082575,2026-02-26,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Mobile,/collections/bestsellers,1,1,True,True,True,False,,
SESS0082576,2026-05-05,,,Direct,(none),(direct),,(none),,Mobile,/products/daily-barrier-moisturizer,1,1,True,True,False,False,,
SESS0082577,2026-09-01,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Mobile,/collections/bestsellers,1,1,True,True,False,False,,
SESS0082578,2026-03-26,,,Direct,(none),(direct),,(none),,Mobile,/collections/bestsellers,1,1,True,True,False,False,,
SESS0082579,2026-05-08,,,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Mobile,/products/vitamin-c-serum,1,1,True,True,False,False,,
SESS0082580,2025-09-15,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/retinol-renewal-serum,1,1,False,False,False,False,,
SESS0082581,2025-12-28,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,,Desktop,/,1,1,True,False,False,False,,
SESS0082582,2026-05-05,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/skincare-sets,1,1,True,True,False,False,,
SESS0082583,2025-12-31,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/products/retinol-renewal-serum,1,1,True,True,False,False,,
SESS0082584,2026-08-22,,,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Mobile,/collections/skincare-sets,1,1,True,True,False,False,,
SESS0082585,2026-02-04,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,,Desktop,/products/daily-barrier-moisturizer,1,1,False,False,False,False,,
SESS0082586,2026-07-08,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Desktop,/products/retinol-renewal-serum,1,1,True,False,False,False,,
SESS0082587,2026-05-17,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0082588,2025-12-07,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Mobile,/collections/skincare-sets,1,1,True,True,False,False,,
SESS0082589,2025-11-30,,,Organic Search,organic,(organic),,organic,,Desktop,/collections/skincare-sets,1,1,False,False,False,False,,
SESS0082590,2026-04-01,,,Organic Search,organic,(organic),,organic,,Mobile,/,1,1,True,False,False,False,,
SESS0082591,2026-08-21,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Desktop,/products/retinol-renewal-serum,1,1,True,False,False,False,,
SESS0082592,2026-09-03,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0082593,2025-09-26,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0082594,2025-12-02,,,Direct,(none),(direct),,(none),,Desktop,/,1,1,True,False,False,False,,
SESS0082595,2026-01-09,,,Organic Search,organic,(organic),,organic,,Mobile,/products/vitamin-c-serum,1,1,True,False,False,False,,
SESS0082596,2026-05-30,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/products/retinol-renewal-serum,1,1,True,False,False,False,,
SESS0082597,2025-09-25,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Desktop,/collections/all,1,1,False,False,False,False,,
SESS0082598,2026-04-12,,,Organic Social,social,(organic social),organic_social,social,,Desktop,/collections/skincare-sets,1,1,False,False,False,False,,
SESS0082599,2025-12-11,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Desktop,/products/daily-barrier-moisturizer,1,1,True,True,False,False,,
SESS0082600,2026-09-07,,,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/collections/all,1,1,True,False,False,False,,
SESS0082601,2025-11-24,,,Organic Search,organic,(organic),,organic,,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,True,False,False,,
SESS0082602,2026-01-25,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Desktop,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0082603,2026-05-15,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Desktop,/products/glow-ritual-bundle,1,1,True,False,False,False,,
SESS0082604,2025-09-27,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/collections/skincare-sets,1,1,False,False,False,False,,
SESS0082605,2026-03-29,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,1,1,True,True,False,False,,
SESS0082606,2026-08-17,,,Direct,(none),(direct),,(none),,Desktop,/,1,1,True,True,False,False,,
SESS0082607,2025-12-21,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Mobile,/products/glow-ritual-bundle,1,1,True,True,False,False,,
SESS0082608,2026-06-27,,,Organic Search,organic,(organic),,organic,,Desktop,/collections/skincare-sets,1,1,True,False,False,False,,
SESS0082609,2025-09-18,,,Organic Search,organic,(organic),,organic,,Desktop,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0082610,2026-04-05,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/collections/skincare-sets,1,1,True,False,False,False,,
SESS0082611,2026-05-13,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/products/glow-ritual-bundle,1,1,True,False,False,False,,
SESS0082612,2026-04-03,,,Direct,(none),(direct),,(none),,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,True,False,False,,
SESS0082613,2025-10-01,,,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Desktop,/products/daily-barrier-moisturizer,1,1,True,True,True,False,,
SESS0082614,2026-07-14,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/products/glow-ritual-bundle,1,1,True,False,False,False,,
SESS0082615,2026-01-24,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0082616,2025-12-13,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Mobile,/pages/about,1,1,False,False,False,False,,
SESS0082617,2025-12-29,,,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Tablet,/products/mineral-sunscreen-spf-40,1,1,True,True,False,False,,
SESS0082618,2025-10-27,,,Direct,(none),(direct),,(none),,Desktop,/collections/bestsellers,1,1,True,False,False,False,,
SESS0082619,2026-06-18,,,Organic Search,organic,(organic),,organic,,Mobile,/products/retinol-renewal-serum,1,1,True,False,False,False,,
SESS0082620,2026-07-09,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,,Mobile,/,1,1,False,False,False,False,,
SESS0082621,2025-09-30,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Mobile,/,1,1,False,False,False,False,,
SESS0082622,2026-08-23,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0082623,2026-03-17,,,Direct,(none),(direct),,(none),,Desktop,/products/retinol-renewal-serum,1,1,False,False,False,False,,
SESS0082624,2026-04-16,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Desktop,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0082625,2026-02-07,,,Organic Social,social,(organic social),organic_social,social,,Desktop,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0082626,2026-01-31,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/daily-barrier-moisturizer,1,1,False,False,False,False,,
SESS0082627,2026-08-16,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0082628,2026-08-24,,,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Desktop,/products/daily-barrier-moisturizer,1,1,False,False,False,False,,
SESS0082629,2026-08-26,,,Direct,(none),(direct),,(none),,Desktop,/products/retinol-renewal-serum,1,1,True,True,False,False,,
SESS0082630,2026-07-09,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/collections/skincare-sets,1,1,True,True,True,False,,
SESS0082631,2025-11-28,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0082632,2026-05-28,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,,Mobile,/,1,1,False,False,False,False,,
SESS0082633,2026-01-26,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/,1,1,False,False,False,False,,
SESS0082634,2025-10-22,,,Organic Social,social,(organic social),organic_social,social,,Mobile,/products/vitamin-c-serum,1,1,True,False,False,False,,
SESS0082635,2026-02-21,,,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Desktop,/collections/skincare-sets,1,1,True,True,True,False,,
SESS0082636,2026-06-20,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Tablet,/collections/all,1,1,True,False,False,False,,
SESS0082637,2026-02-02,,,Organic Search,organic,(organic),,organic,,Desktop,/pages/about,1,1,True,True,True,False,,
SESS0082638,2026-08-05,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/products/retinol-renewal-serum,1,1,True,False,False,False,,
SESS0082639,2026-08-28,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,,Desktop,/,1,1,True,True,True,False,,
SESS0082640,2026-07-07,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,1,1,True,True,False,False,,
SESS0082641,2026-09-06,,,Direct,(none),(direct),,(none),,Mobile,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0082642,2026-07-29,,,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,Flow - Post Purchase Winback,Mobile,/collections/bestsellers,1,1,True,False,False,False,,
SESS0082643,2026-07-17,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0082644,2026-06-14,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/products/daily-barrier-moisturizer,1,1,True,True,True,False,,
SESS0082645,2026-05-08,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/skincare-sets,1,1,False,False,False,False,,
SESS0082646,2026-05-18,,,Organic Search,organic,(organic),,organic,,Desktop,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0082647,2026-08-01,,,Organic Search,organic,(organic),,organic,,Desktop,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0082648,2025-10-16,,,Direct,(none),(direct),,(none),,Desktop,/collections/bestsellers,1,1,True,True,False,False,,
SESS0082649,2026-06-22,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,True,True,False,,
SESS0082650,2025-09-28,,,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,Flow - Post Purchase Winback,Mobile,/collections/bestsellers,1,1,True,True,False,False,,
SESS0082651,2025-10-05,,,Direct,(none),(direct),,(none),,Desktop,/products/retinol-renewal-serum,1,1,False,False,False,False,,
SESS0082652,2026-08-26,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/collections/all,1,1,False,False,False,False,,
SESS0082653,2025-10-04,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/glow-ritual-bundle,1,1,True,False,False,False,,
SESS0082654,2025-12-13,,,Organic Search,organic,(organic),,organic,,Mobile,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0082655,2026-02-17,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Desktop,/products/mineral-sunscreen-spf-40,1,1,True,True,True,False,,
SESS0082656,2026-05-31,,,Direct,(none),(direct),,(none),,Desktop,/collections/bestsellers,1,1,True,True,False,False,,
SESS0082657,2026-08-02,,,Organic Social,social,(organic social),organic_social,social,,Mobile,/pages/about,1,1,False,False,False,False,,
SESS0082658,2025-12-09,,,Direct,(none),(direct),,(none),,Mobile,/collections/all,1,1,False,False,False,False,,
SESS0082659,2026-04-25,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Desktop,/collections/bestsellers,1,1,True,False,False,False,,
SESS0082660,2026-07-05,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0082661,2026-07-12,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Desktop,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0082662,2026-01-02,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/,1,1,False,False,False,False,,
SESS0082663,2026-02-12,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Desktop,/collections/all,1,1,False,False,False,False,,
SESS0082664,2026-08-16,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/,1,1,False,False,False,False,,
SESS0082665,2025-11-24,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Desktop,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0082666,2026-02-10,,,Organic Search,organic,(organic),,organic,,Desktop,/collections/all,1,1,True,False,False,False,,
SESS0082667,2026-04-18,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Desktop,/pages/about,1,1,True,False,False,False,,
SESS0082668,2026-05-29,,,Organic Search,organic,(organic),,organic,,Mobile,/products/daily-barrier-moisturizer,1,1,True,True,True,False,,
SESS0082669,2026-04-18,,,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Desktop,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0082670,2025-10-02,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,,Desktop,/collections/all,1,1,False,False,False,False,,
SESS0082671,2025-10-27,,,Organic Social,social,(organic social),organic_social,social,,Mobile,/pages/about,1,1,True,True,False,False,,
SESS0082672,2026-02-14,,,Direct,(none),(direct),,(none),,Desktop,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0082673,2025-10-11,,,Direct,(none),(direct),,(none),,Desktop,/products/glow-ritual-bundle,1,1,True,True,True,False,,
SESS0082674,2026-01-22,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Desktop,/products/daily-barrier-moisturizer,1,1,True,True,False,False,,
SESS0082675,2026-08-11,,,Direct,(none),(direct),,(none),,Mobile,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0082676,2026-06-16,,,Direct,(none),(direct),,(none),,Desktop,/products/vitamin-c-serum,1,1,True,True,True,False,,
SESS0082677,2025-10-08,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,,Desktop,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0082678,2025-10-24,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/products/daily-barrier-moisturizer,1,1,False,False,False,False,,
SESS0082679,2026-06-16,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/pages/about,1,1,True,True,True,False,,
SESS0082680,2025-09-20,,,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,True,False,False,,
SESS0082681,2026-09-05,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/collections/skincare-sets,1,1,True,True,False,False,,
SESS0082682,2026-03-31,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/retinol-renewal-serum,1,1,True,True,False,False,,
